genre,songName,singer,musicDirector,lyricist,movie,year
religious_songs,Koi Kahiyo Re Prabhu Aavan Ki,Sitara Devi,S K Pal,Meera Bai,Meerabai,1947
religious_songs,Koi Mat Jariyo Ri Mere Bhag Pe,Hemlata,Ravindra Jain,Ravindra Jain,Gopal Krishna,1979
religious_songs,Lachhami Murat Daras Dikhaaye,Kundan Lal Saigal*Kanan Devi,R C Boral,Arzoo Lucknowi,Street Singer,1938
religious_songs,Mai Birhan Baithi Jagu,Meena Kapoor,Neenu Majumdar,Meera Bai,Gopinath,1948
religious_songs,Maine To Girdhar Gopal Dusra Na Koi,Lata Mangeshkar,S N Tripathi,B D Mishra,Rajrani Meera,1956
religious_songs,Man Ke Kore Kaagz Pe Tasveer Khinch Lo Raam Ki,Manna Dey,Dilip Roy,B D Mishra,Mata Vaishno Devi,1971
religious_songs,Man Re Pyar Hari Ke Dwar Mile Ram Nam,Chandrashekhar Gadgil,R D Burman,Majrooh Sultanpuri,Manzil Manzil,1984
religious_songs,Mere To Radhe Shyam,Lata Mangeshkar,Naushad,Majrooh Sultanpuri,Guddu,1995
religious_songs,Morya Rey,Shankar Mahadevan,Shankar Ehsaan Loy,Javed Akhtar,Don - The Chase Begins Again,2006
religious_songs,Om Namah Shivaay,Jagjit Singh,NotFound,NotFound,Shiva (Jagjit Singh),2003
religious_songs,Paavan Ganga Sir Pe Sohe (Jai Jai Shiv Shankar),Lata Mangeshkar,Shankar Jaikishan,Shailendra,Patrani,1956
religious_songs,Radha Pyari Bedaru Na,Lata Mangeshkar,Hridaynath Mangeshkar,Meera Bai,Chala Vahi Des (Lata Mangeshkar),1974
religious_songs,Radhe Krishna Bol Mukh Se,Mahendra Kapoor,Kalyanji Anandji,Rajinder Krishan,Maalik,1972
religious_songs,Rana Ji Mai To Govind Ke Gun,Vani Jairam,Ravi Shankar,Meera Bai,Meera,1979
religious_songs,Riddhi Siddhi Buddhi De Data,Suman Kalyanpur,Bulo C Rani,NotFound,Shree Ganesh,1962
religious_songs,Sai Baba Achche,Jackie Shroff*Master Bobby Vij,Jaideep Choudhry,Amit Khanna,Maalik Ek,2010
religious_songs,Shivshankar Bhole Bhale,Geeta Dutt,Avinash Vyas,Saraswati Kumar Deepak,Har Har Mahadev,1950
religious_songs,Shyam Dhun Lagi Hari Nam Dhun Lagi,Lata Mangeshkar,Sonik Omi,Shakeel Badayuni,Beti,1969
religious_songs,Shyam Ji Ke Dwaar Pe,Sushma Shrestha*Mahendra Kapoor,Kalyanji Anandji,Indeevar,Lalkaar,1972
religious_songs,Sun Ao Sherawali Jotawali Dar Se Tere Koi Jaye Na Khali,Kumar Sanu*Kavita Krishnamurthy,Jatin Lalit,Sameer,Ek Phool Teen Kante,1997
religious_songs,Thumaka Chalata Raamachandra Baajata Painjaniyaan,NotFound,NotFound,NotFound,Non-Film,0
religious_songs,Tu Hai Ya Nahi Bhagwan Kabhi Hota Bharosa Kabhi Hota Bharam,Lata Mangeshkar*Manna Dey*Mohammed Rafi,S N Tripathi,Bharat Vyas,Janam Janam Ke Phere,1957
religious_songs,Tu Hi Tu Hasin Tasabih Ke Daanon Men,Javed Ali*Roop Kumar Rathod,Jatin Lalit,Israr Ansari,Haasil,2003
religious_songs,Tum Darshan Hum Naina,Udit Narayan,Meet Bros Anjan Ankit,Manoj Muntashir,Isi Life Mein,2010
religious_songs,Ye Jaan Ye Imaan Bas Allah Ke Liye Hai,Shamshad Begum,Ghulam Mohammad,Shakeel Badayuni,Laila Majnu,1953
religious_songs,Allah Karam Karna Maula Too,Lata Mangeshkar,Mahesh Kishore,Saawan Kumar,Sanam Bewafa,1991
religious_songs,Chal Buleya Chal Othe Chalye Jithe Sare Anne,Ali Zafar,Ali Zafar,Bulleh Shah,Total Siyapaa,2014
religious_songs,Taro Taro Taro Taro Maiyyaji,Hari Om Sharan,Anu Malik,Swanand Kirkire,Jai Santoshi Maa,2006
religious_songs,Allah Allah Allah,Mahesh Gadwi,Kalyanji Anandji,Farooq Qaiser,Janbaaz,1986
religious_songs,Allah Hi Reham,Ustad Rashid Khan,Shankar Ehsaan Loy,Niranjan Iyengar,My Name is Khan,2010
religious_songs,Ghanshyam Ghanshyam Shyam Shyam Re,Asha Bhosle,Sachin Dev Burman,Kaifi Azmi,Apna Haath Jagannath,1960
religious_songs,Jaanki Naath Sahaaye Kare Jab,Chandrachur Singh,Kartik Shah,Subrat Sinha,Maruti Mera Dosst,2009
religious_songs,Jai Jai Narayan Hari Hari (Male),Mahendra Kapoor,Kalyanji Anandji,Kavi Pradeep,Hari Darshan,1972
religious_songs,Kahan Chhupe Ho Rajaram Aaja Ram,Mohammed Rafi,Chitragupt,Gopal Singh Nepali,Tulsidas,1954
religious_songs,O God Tussi Great Ho,Shankar Mahadevan*Sonu Nigam,Sajid Wajid,Shabbir Ahmed,God Tussi Great Ho,2008
religious_songs,Ram Tu Sabka Rakhwala Jab Jab Bhi Ye Mann Ghbraya Tune Aake Sambhala,Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Chhota Bhai,1966
religious_songs,Tumre Bhavan Mein Jyot Jaage,Sujata Majumdar*Shraddha Pandit*Rekha Bhardwaj,A R Rahman,Prasoon Joshi,Delhi 6,2009
religious_songs,Shri Raamachandra Krupaalu Bhaj Man Ram Ratan Dhan Payo,Lata Mangeshkar,Hridaynath Mangeshkar,Goswami Tulsidas,Ram ratan Dhan Payo (Non-Film),1983
religious_songs,Har Koi Samjhe Prem Ki Bhasha,Ajoy Chakrabarty,Ilaiyaraja,Sameer,Hey Ram,2000
religious_songs,Hontho Pe Teraa Nam,Lata Mangeshkar*Hemant Kumar,Hemant Kumar,Bharat Vyas,Fashion,1959
religious_songs,Jagat Me Na Tera Na Koi Mera Prabhu Ka Dera,Bhupinder Singh,Shankar Jaikishan,Kamlesh Verma,Raat Aur Din,1967
religious_songs,Jai Madhav Madan Murari,Jagjit Singh,NotFound,NotFound,Krishna (Jagjit Singh),1983
religious_songs,Raghupati Raaghava Raajaa Raam Patit Paavan Sitaa Raam,NotFound,NotFound,NotFound,Non-Film,0
religious_songs,Sai Baba Geet Sudha,Pankaj Udhas,Anup Jalota,Traditional,Maalik Ek,2010
religious_songs,Aarti Vindhyavasini Ki,Qayum Ahmed,Shyam Sagar,Vishudha Nand,Jai Maa Vindhyavasini,1986
religious_songs,Jag Tere Charanon Me Aaiyo Bholi Maa,Omi*Dilraj Kaur*Mohammed Rafi,Sonik Omi,Inderjeet Singh Tulsi,Bhakti Main Shakti,1977
religious_songs,Pratham Dhar Dhyaan Dinesh,Ustad Ghulam Mustafa*Runa Prasad,Khayyam,Shahryar,Umrao Jaan,1981
religious_songs,Bana De Bana De Bana De Prabhu Ji,Mohammed Rafi*Asha Bhosle,O P Nayyar,Qamar Jalalabadi,Phagun,1958
religious_songs,Mohan Hamare Madhuban Me Tum,Geeta Dutt,Shyam Babu Pathak,Bharat Vyas,Janmashtami,1950
religious_songs,Ganapati Bappa Moraya,Hariharan,R D Burman,Anand Bakshi,Dard Ka Rishta,1983
religious_songs,Aarti Re Aarti Uttaro Radhe Sham Ki,Mahendra Kapoor*Lata Mangeshkar,Kalyanji Anandji,Rajindra Krishan,Maalik,1972
religious_songs,Ai Khuda Jisane Kee Justju,Adnan Sami,NotFound,NotFound,Kisi Din - Adnan Sami,2007
religious_songs,Avar Na Sujhe,Tejpal Singh*Surinder Singh,Vanraj Bhatia,Traditional,Tamas,1987
religious_songs,Bahut Dino Par Mile Ho Prabhu Pyare Gin Gin Lungi Mai Badle Sare,Asha Bhosle,Chitragupt,Kavi Pradeep,Basant Panchami,1956
religious_songs,Banaai Hai Itani Badi Jisane Duniyaa,Lata Mangeshkar,Roshan,Kaif Irfani,Sheesham,1952
religious_songs,Bansi Wale Ne Gher Layi Akeli Jo Paniya Mai Bharan Gayi,Lata Mangeshkar,Laxmikant Pyarelal,Santosh Anand,Santosh,1989
religious_songs,Banwari Re Ras Bihari Re,Dilraj Kaur*Mahendra Kapoor,Avinash Vyas,Bharat Vyas,Daku Aur Bhagwan,1975
religious_songs,Beet Chali Barkha Ritu Seete,Mukesh,S N Tripathi,Homi Wadia,Shree Rambhakta Hanuman,1948
religious_songs,Bera Paar Karna Maa Nit Sangarh Karna Maa,Anup Jalota,Bappi Lahiri,Kavi Pradeep,Saamri,1985
religious_songs,Bhajo Ram Bhajo Ram Mori Baah Pakad Lo Ram (Part 1),Asha Bhosle*S D Batish,Madan Mohan,Sahir Ludhianvi,Railway Platform,1955
religious_songs,Bol Mere Nandlala Ab Kaun Mera Rakhwala,Lata Mangeshkar,Madan Mohan,Rajinder Krishan,Bahana,1960
religious_songs,Bolo Siyavar Ramchandra Ki Jay Hai Jag Mai Jiska,Manna Dey,Shankar Jaikishan,Neeraj,Resham Ki Dori,1974
religious_songs,Daulat Ke Lalach Me Ye Duniya Kho Baithi Imaan,Mohammed Rafi,Alla Rakha Qureshi,Asad Bhopali,Allaadin Lailaa,1957
religious_songs,De Ragrha Ho Tagrha,Dilraj Kaur*Mahendra Kapoor*Mohammed Aziz*Sulakshana Pandit,Sonik Omi,Verma Malik,Goraa,1987
religious_songs,Do Nain Bechain Mohe Darsh Dikha,Lata Mangeshkar,Laxmikant Pyarelal,Asad Bhopali,Boxer,1965
religious_songs,Dukhharta Sukhkarta - Visarjan Song,Mika Singh,Vinay Kapadia,Sudhakar Sharma,My Friend Ganesha 2,2008
religious_songs,Dwaapar Yug Me Janam Liya,Mohammed Rafi,S N Tripathi,B D Mishra,Vishnu Puran,1973
religious_songs,Har Shivshankar Bholenath,Sonu Nigam,Pandurang Dikshit,NotFound,Shirdi Sai Baba,2001
religious_songs,Hari Om Tatsat Mithya Sab,Geeta Dutt,S D Batish,Wali Sahab,Amar Kirtan,1954
religious_songs,He Bansiwale Teri Gali Aaye Hai,Aarti Mukherjee*Anuradha Paudwal*Mohammed Rafi,Bappi Lahiri,Gauhar Kanpuri,Phir Janam Lenge Hum,1977
religious_songs,Hey Hare Dayala Mere Piy Nandalala,M S Subbulakshmi,S V Venkatraman,Meera Bai,Meera,1947
religious_songs,Hey Maa Mera Nivedan Sun Lo,Jagjit Singh,Jagjit Singh,Narayan Agrawal,Nivedan (Jagjit Singh),2011
religious_songs,Insaan Ko He Kartar Wo De,Mohammed Rafi,Ravi,Shakeel Badayuni,Jogi,1982
religious_songs,Jaag Re Yogi Jaag Re,Asha Bhosle,Manna Dey,Bharat Vyas,Shuk Rambha,1953
religious_songs,Jab Raam Naam Le Le Har Kaam Ho Jaaye Jitni Badi Ho Mushkil Aasan Ho Jaaye,Kishore Kumar,Sapan Jagmohan,Naqsh Lyallpuri,Abhi Toh Jee Lein,1977
religious_songs,Jago Bansi Ware Lalna,Vani Jairam,Ravi Shankar,Meera Bai,Meera,1979
religious_songs,Jago Jago Re Gopal Dwar Aaye Hain Gawal,Mohammed Rafi,Jamal Sen,Bharat Vyas,Patit Paavan,1955
religious_songs,Jai Ganesh Deva - Aarti,Shaan*Khushboo Jain,Sameer Phatarpekar,Sudhakar Sharma,My Friend Ganesha 2,2008
religious_songs,Jai Radha Madhaw,Jagjit Singh,NotFound,NotFound,Hey Govind Hey Gopal (Jagjit Singh),2012
religious_songs,Jai Raghu Nandan Jai Siyaram,Jagjit Singh,NotFound,NotFound,Jai Siya Ram (Jagijit Singh),2000
religious_songs,Jai Sri Ram Jai Jai Sri Ram,NotFound,S N Tripathi,Homi Wadia,Shree Rambhakta Hanuman,1948
religious_songs,Janani Jagat Ki Shakti O Mata,Hemant Kumar*Anuradha Sriram,Laxmikant Pyarelal,Anand Bakshi,Mera Karam Mera Dharam,1987
religious_songs,Jaya Kr^ishhna Hare Shri Kr^ishhna Hare,NotFound,NotFound,NotFound,Non-Film,0
religious_songs,Jiski Lagi Lagan Bhagwan Me Jo Duba Hari Ke Dhyan Me,Mohammed Rafi*Lata Mangeshkar,Jamal Sen,Bharat Vyas,Patit Paavan,1955
religious_songs,Jo Tujhse Lagan Lagaye,Udit Narayan,Jatin Lalit,NotFound,Samay Ki Pukar (Album),2008
religious_songs,Jyoti Kaun Dikhaye Jyoti Kaun Dikhaye,Lata Mangeshkar,Jamal Sen,Bharat Vyas,Patit Paavan,1955
religious_songs,Kaanha De Do Sharan,Udit Narayan*Kavita Krishnamurthy,Shahbaad Bhartiya,Rashid Firozabadi,Dekh Bhai Dekh,2009
religious_songs,Kahan Dhundhta Ram Pagle Tu Hi Tera Raam,Geeta Dutt*Hemant Kumar,Avinash Vyas,Pt B C Madhur,Ekadashi,1955
religious_songs,Kan Kan Me Bhagwan,Mahendra Kapoor,Shivram,Bharat Vyas,Kan Kan Men Bhagwan,1963
religious_songs,Kar Ram Bhajan Man Ram Abhajan,Ishu*Ram Panjwani,Ram Panjwani,Bahaar Ajmeri,Daamad,1951
religious_songs,Khwaja Niraley Mere Ajmer Wale Shaan Nayari Tumhari,Mohammed Rafi,Kamal Rajasthani,Mehboob Sarvar,Mere Garib Nawaz,1973
religious_songs,Kunjan Ban Chandi He Madh,M S Subbulakshmi,S V Venkatraman,Meera Bai,Meera,1947
religious_songs,Ladle Ram Se Tum Ho Ghanshyam Se,Lata Mangeshkar,Chitalkar Ramchandra,Shailendra,Chatrapati Shivaji,1952
religious_songs,Maa Ko Pukar Ke Pucha Bachhe Ne,Manna Dey,Kanu Roy,Gyandev Agnihotri,Aavishkar,1974
religious_songs,Maa O Devee Maa Sachchee Raah Dikhaao,Lata Mangeshkar,Hemant Kumar,Rajinder Krishan,Payal,1957
religious_songs,Madhur Raam Ka Naam Jag Me,Mohammed Rafi,S N Tripathi,Homi Wadia,Shree Rambhakta Hanuman,1948
religious_songs,Mai Mai Kaise Jiyu Ri,Lata Mangeshkar,Hridaynath Mangeshkar,Meera Bai,Chala Vahi Des (Lata Mangeshkar),1974
religious_songs,Mai To Ram Ratan Dhan Paayo,Jyotika Roy,Robin Chatterjee,Meera Bai,Ratan Deep,1952
religious_songs,Mai To Shiv Ki Pujarin Banungi,Anuradha Paudwal,Arun Paudwal,Mahendra Dehlvi,Shiv Mahima,1992
religious_songs,Main Ravan Lanka Naresh Mere Dus Hai Sish,Mohammed Rafi*Manna Dey,Chitalkar Ramchandra,Rajinder Krishan,Insaaniyat,1955
religious_songs,Mantra Vishnu Sahasranamam,Srivatsa Krishna,Vishal Shekhar,Traditional,Shanghai,2012
religious_songs,Mata Ke Darbaar Jyoti Jal Rahi Hai,Dilraj Kaur,S Madan,Thakur Tapasvi,Teri Pooja Kare Sansar,1985
religious_songs,Mere Nainau Ki Pyas Bujha De,Sonu Nigam,Saiyad Ali,Naqsh Lyallpuri,Jai Maa Vaishno Devi,1999
religious_songs,Meri Ruh Khuda Me Magan,Jagjit Singh,NotFound,NotFound,Pray For India (Jagjit Singh),2004
religious_songs,Mohabbat Ke Dhage Men Kaliyan Phiro Kar Banayi Hai Hamne,Mohammed Rafi*Balbir*Jani Babu Qawwal,Kamal Rajasthani,Mehboob Sarvar,Mere Garib Nawaz,1973
religious_songs,Nirmohi Natwar Se Pad Gaya Pala Re,Asha Bhosle,Shankar Jaikishan,Upendra Jha,Krishna Krishna,1986
religious_songs,O Mata Bhavani,Lata Mangeshkar,Rajesh Roshan,Majrooh Sultanpuri,Jay Vijay,1977
religious_songs,Om Anandmayi Chaitanyamayi,Jagjit Singh,NotFound,NotFound,Maa (Jagjit Singh),1993
religious_songs,Parmatma Hai Pyare Teri Atma Ke Andar,Mohammed Rafi,K Babuji,Indeevar,Parmaatma,1978
religious_songs,Poojan Karo Mata Laxmi Ka,Neela Joshi*Hemlata,Narayan Dutt,Madan Bharti,Seeta Ram Radheshyam,1973
religious_songs,Prabhu Dwar Chali Prabhu Ki Dasi Ik Aas Liye Ik Pyaas Liye,Manna Dey,Madan Mohan,Kaif Irfani,Sheroo,1957
religious_songs,Prem Bina Bhakti Nahi Shyam Ke Rang Me (Part 2),Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Patanga,1971
religious_songs,Rakho Laaj Hamari Prabhu Ji Rakho,Geeta Dutt,Avinash Vyas,Saraswati Kumar Deepak,Bhimsen,1950
religious_songs,Ram Ram,Gurmeet Ram Rahim Singh Ji Insan,Gurmeet Ram Rahim Singh Ji Insan,Gurmeet Ram Rahim Singh Ji Insan,MSG: The Messenger Of God,2015
religious_songs,Rama Ho Rama Re Rama Ho Rama Re,Kailash Kher,Kartik Shah,Subrat Sinha,Maruti Mera Dosst,2009
religious_songs,Rudraaxam Shul Vijam Zahar Nilaa Dhuaan,Kunal Ganjawala,Shankar Ehsaan Loy,Arun Bhairav,Rudraksh,2004
religious_songs,Sahara Hai Nakhuda Ka,Mahendra Kapoor,Khayyam,Nida Fazli,Nakhuda,1981
religious_songs,Sai Naam Me Jadoo Aisa,Anup Jalota,Anup Jalota,Manoj Kumar,Maalik Ek,2010
religious_songs,Shiv Stotram,Pankaj Mullick,Pankaj Mullick,NotFound,Yatrik,1952
religious_songs,Shiv Tandav,Aman Trikha,Jatinder Shah,Kumaar,Dharam Sankat Mein,2015
religious_songs,Soja Re Soja Mere Raja,Anuradha Paudwal,Pandurang Dikshit,NotFound,Shirdi Sai Baba,2001
religious_songs,Tere Ghar Ke Daro Deewar Se Aawaz Aati Hai,Mohammed Rafi,Kamal Rajasthani,Mehboob Sarvar,Mere Garib Nawaz,1973
religious_songs,Unche Parvat Gehre Sagar,Lata Mangeshkar,Chitragupt,Rajinder Krishan,Barkha,1959
religious_songs,Utha Uthaa Arjun Dhanush Utha,Mohammed Rafi,Shankar Jaikishan,Hasrat Jaipuri,Beti Bete,1964
religious_songs,Vaishnava Jana To,Asha Bhosle*Vibha Sharma,Ilaiyaraja,Sameer,Hey Ram,2000
religious_songs,Yashomati Maiya Se Bole Nandlala (Female),Lata Mangeshkar,Laxmikant Pyarelal,Narendra Sharma,Satyam Shivam Sundaram,1978
religious_songs,Tujhe Bhula Diya (Remix),Shruti Pathak*Shekhar Ravjiani*Mohit Chauhan,Vishal Shekhar,Kumaar,Anjaana Anjaani,2010
religious_songs,Dukaalang Pranaasi,Daler Mehndi,NotFound,NotFound,I Am Singh,2011
religious_songs,Nange Nange Paon Deva Akbar Aaya,Omi*Narendra Chanchal,Sonik Omi,Inderjeet Singh Tulsi,Bhakti Main Shakti,1977
religious_songs,Om Namas Shivaay,gulshan kumar,Gulshan Kumar,NotFound,Shiv Mahima,1992
religious_songs,Kaisi Tune Reet Rachi Bhagwan,Manna Dey*Asha Bhosle,Chitragupt,Majrooh Sultanpuri,Oonche Log,1965
religious_songs,Mai Kahta Danke Ki Chot Par Dyan Se Suniye Lala,Lata Mangeshkar,Kalyanji Anandji,Kavi Pradeep,Hari Darshan,1972
religious_songs,Mata Tere Charno Me,Lata Mangeshkar,Datta Korgaonkar,Zia Sarhadi,Badi Maa,1945
religious_songs,Aaja Maa Tainu Ankhiya Udikadiya (Female),Anuradha Paudwal,Surinder Kohli,Gopal Sharma,Jai Maa Vaishno Devi,1999
religious_songs,Milta Hai Kya Namaaz Me,Mohammed Rafi,S Qureshi,Shewan Rizvi,Arab Ka Sitara,1946
religious_songs,Nilkanth Mahadev Ki Tumhe,Suman Kalyanpur,S N Tripathi,Bharat Vyas,Naag Mere Saathi,1973
religious_songs,Yun Kab Tak Roothi Rahogi Radha Rani,Ravindra Jain,Ravindra Jain,Ravindra Jain,Maan Abhiman,1980
religious_songs,Bum Bholanath Bum Bhola Kaha Gaye Tum Are Dhundh Rahe Ham,Manna Dey,Chitalkar Ramchandra,Pyarelal Santoshi,Raj Tilak,1958
religious_songs,Ek Bhakth Ki Bhakti Ne Dekho,Mahendra Kapoor,Kalyanji Anandji,Kavi Pradeep,Hari Darshan,1972
religious_songs,Maiya Mori Mai Nahi Makhan Khayo,Kundan Lal Saigal,Gyan Dutt,NotFound,Bhakt Surdas,1942
religious_songs,O Duniyaa Banaane Waale Kyaa Yahi Hai Duniyaa Teri,Amirbai Karnataki,Khemchand Prakash,Qamar Jalalabadi,Sindoor,1947
religious_songs,Suno Seeta Ki Kahani Ke Wo Mahlo Ki Rani,Mohammed Rafi,Salil Chowdhury,Prem Dhawan,Biraj Bahu,1954
religious_songs,Man Aanand Aanand Chhaayo,Asha Bhosle*Satyasheel Deshpande,Ajit Varman,Vasant Dev,Vijeta,1983
religious_songs,Nag Devta Trahimam Pahimam,Mahendra Kapoor,Shivram,Bharat Vyas,Kan Kan Men Bhagwan,1963
religious_songs,Om Jai Jagdish Hare (Abdullah),Lata Mangeshkar,R D Burman,Anand Bakshi,Abdullah,1980
religious_songs,Beet Gaye Din Bhajan Bina,Jagjit Singh,Jagjit Singh,NotFound,Hey Govind Hey Gopal (Jagjit Singh),2012
religious_songs,Haq Allah,Hans Raj Hans*Sukhwinder Singh,Sukhwinder Singh,Ibrahim Ashq,Black and White,2008
religious_songs,Har Dil Men Hai Rab Basataa Sabase Badaa Khilaadi Hai Vo,Kumar Sanu,Rajesh Roshan,Dev Kohli,Sabse Bada Khiladi,1995
religious_songs,Ja Ja Re Chhaliya Kanhaiya Ja Ja Re Chhaliya,Asha Bhosle,Chitragupt,Saraswati Kumar Deepak,Maya Bazar,1958
religious_songs,Raam Prabhu Aadhaar Jagat Ke,Bhimsen Joshi,Ram Kadam,B D Mishra,Sant Tulsidaas,1972
religious_songs,Saj Ke Chali Hai Bharat Ma,Javed Ali,Rupesh Verma,Kishan Paliwal,Jai Jawaan Jai Kisaan,2015
religious_songs,Sanwla Salona Shyam Rang Wala,Chandrani Mukherjee*Sharda,Shankar Jaikishan,Upendra Jha,Krishna Krishna,1986
religious_songs,Suno Sunate Hain Tumko Hum Ek Dukh Bhari Kahani,Usha Mangeshkar*Asha Bhosle,Salil Chowdhury,Anand Bakshi,Jeevan Jyoti,1976
religious_songs,Jai Ho Shivshankar Tripurari,Manna Dey,S N Tripathi,B D Mishra,Maha Shivratri,1972
religious_songs,Om Jai Jai Jai Mahadev,Manna Dey,Manna Dey,Bharat Vyas,Jai Mahadev,1955
religious_songs,Shri Ramchandra Kripalu Bhajaman,Jagjit Singh,NotFound,NotFound,Jai Siya Ram (Jagijit Singh),2000
religious_songs,Kanhaiya Ji Ne Janam Liyo,Asha Bhosle*Kishore Kumar,Bappi Lahiri,Anjaan,Muqaddar Ka Faisla,1987
religious_songs,Aaj To Hai Shiv Raatri Bole Shankar,Bappi Lahiri*Lata Mangeshkar*Kishore Kumar,Bappi Lahiri,Gauhar Kanpuri,Locket,1986
religious_songs,Bhar De Jholi Allah Naam,Mohammed Rafi*Talat Mahmood,Ghulam Mohammad,Shakeel Badayuni,Laila Majnu,1953
religious_songs,De Maa Nij Charano Ka Pyar,Jagjit Singh,NotFound,NotFound,Maa (Jagjit Singh),1993
religious_songs,De Shiva Bar Mohe,Surinder Singh*Tejpal Singh,Vanraj Bhatia,Traditional,Tamas,1987
religious_songs,Ganapati Apne Ganv Chale,Sudesh Bhosle*Kavita Krishnamurthy,Laxmikant Pyarelal,Anand Bakshi,Agneepath,1990
religious_songs,He Jag Ke Bhagwan Aao Aao Mujhe Apnao,Asha Bhosle,Govind Naresh,Madan Bharti,Balak Dhruv,1974
religious_songs,He Natavar Girdhari Murlidhar Banwari,Shanta Apte,Ghulam Haider,Nazim Panipati,Zamindar,1942
religious_songs,Jehi Vidhi Rakhe Ram Tahi Vidhi Rahiye,Chandrani Mukherjee,Bappi Lahiri,Gauhar Kanpuri,Shiksha,1979
religious_songs,Kaanha Mose Bolat Naahi,Akshay Hariharan,Akshay Hariharan,Sahil Sultanpuri,Black Home,2013
religious_songs,Kahey Dhunde Ram Ko Dharti Gagan Me,Mohammed Rafi,Ajay,B D Mishra,Hanuman Vijay,1974
religious_songs,Mai Khoj Khoj Kar Haari,Khursheed,Sudhir Phadke,Amar Verma,Aage Badho,1947
religious_songs,Mere Ghar Mein Biraji Meri Maa,Anuradha Paudwal,NotFound,NotFound,Karm Aur Dharam,2009
religious_songs,Mil Gaya Taqdir Se Chashma Yaha,Mohammed Rafi,Ghulam Mohammad,Shakeel Badayuni,Laila Majnu,1953
religious_songs,More Naino Me Shyam Samaye,Lata Mangeshkar,Khayyam,Maya Govind,Baawri,1982
religious_songs,Mujhko Bhi Radha Bana Le Nandlal,Asha Bhosle,Jaidev,Balkavi Bairagi,Ankahee,1985
religious_songs,Om Jay Jagadish Hare Svaami Jay Jagadish Hare Bhajan,NotFound,NotFound,NotFound,Info NA,0
religious_songs,Samb Sadashiv Se Lo Lagan Lagaye,Mahendra Kapoor*Manna Dey,Chitalkar Ramchandra,Kavi Pradeep,Balram Shrikrishna,1968
religious_songs,Mera Jivan Teri Saran,Jagjit Singh,NotFound,NotFound,Maa (Jagjit Singh),1993
religious_songs,Sata Sata Ke Khush Hote Ho Om Hari Om,Suman Kalyanpur,Usha Khanna,Indeevar,Saajan Bina Suhagan,1978
religious_songs,Varde Varde Varde Deen Badmi Varde,Jagjit Singh,NotFound,NotFound,Maa (Jagjit Singh),1993
religious_songs,Is Jag Ke Vishal Pinjre Me Lakho Punchi Bhatak Rahe,Pardeep*Asha Bhosle*Mohammed Rafi,Avinash Vyas,Kavi Pradeep,Chakradhari,1954
religious_songs,Naiyya Ka Meri Tuhi Khewaiya Deen Dayala Krishn Kanhiya,Mohammed Rafi,Salil Chowdhary,Indeevar,Zamana,1957
religious_songs,Aisa Vardaan De Do Hame Maa,Lata Mangeshkar,Anu Malik,Swanand Kirkire,Jai Santoshi Maa,2006
religious_songs,Tu Aadi Hain Jai Ho Jai Ho Teri Jai Ho,Asha Bhosle,Akshay Hariharan,Sahil Sultanpuri,Black Home,2013
religious_songs,Hey Ganaraya,Divya Kumar,Sachin Jigar,Mayur Puri,ABCD -  2,2015
religious_songs,Jai Ambe Jagdambe Ma Chale Chale Re Pawan,Lata Mangeshkar,Kalyanji Anandji,Indeevar,Heera,1973
religious_songs,Bansi Ki Dhun Sun Balmu,Mohammed Rafi*Suman Kalyanpur,S N Tripathi,B D Mishra,Hare Krishna,1974
religious_songs,Sabse Uchi Prem Sagai,Chitra Singh*Jagjit Singh,NotFound,NotFound,Hey Govind Hey Gopal (Jagjit Singh),2012
religious_songs,Chaand Najar Aa Gaya,Iqbal Sabri*Sonu Nigam*Alka Yagnik,Anu Malik,Gauhar Kanpuri,Hero Hindustani,1998
religious_songs,Sanwariya Re Apni Meera Ko (Sad),Suman Kalyanpur,Chitalkar Ramchandra,Kavi Pradeep,Aanchal,1960
religious_songs,Ab Kaise Chhoote Ram Naam,Manna Dey,Chitragupt,Guru Ravidass Ji,Sant Ravidas Ki Amar Kahani,1984
religious_songs,Chal Kawariya Chal Kawariya,Hariharan,Arun Paudwal,Sachidananda Mishra,Shiv Mahima,1992
religious_songs,Gokul Ke Veer Japo Krishan Naam Ki Mala,Parshuram,Master Krishnarao,Pt Anuj,Gopal Krishna,1938
religious_songs,Jai Jai Shiv Omkara,Pankaj Mullick,Pankaj Mullick,NotFound,Yatrik,1952
religious_songs,Jai Matadi,Mahendra Kapoor,Rajesh Roshan,Indeevar,Jaag Utha Insan,1984
religious_songs,Jai Saraswati Sabko De Jati,Manna Dey,S N Tripathi,Bharat Vyas,Kavi Kalidas,1959
religious_songs,Jindagi Bar Jap Ab To Har Naam Hey Mora Sai Baba,Hemant Kumar,Hemant Kumar,Rajinder Krishan,Champa Kali,1957
religious_songs,Kar Daya Humpe Santoshi Mata,Pankaj Udhas,Vishwajeet,Abhilash,Maa Santoshi Maa,2003
religious_songs,Om Nama Shivay (Shravan Kumar),NotFound,Shivram Krishna,Bharat Vyas,Shravan Kumar,1956
religious_songs,Raah Se Dharam Ki Hatanewala Kaun,Lata Mangeshkar,S N Tripathi,Bharat Vyas,Janam Janam Ke Phere,1957
